S2,2,$115.02,$114.29,$115.48,19,16,1585,9375998
S3,3,$114.59,$114.23,$114.60,88,85,1592,9376008
S7,7,$114.60,$114.57,$114.74,216,213,1598,9376018
S10,10,$114.79,$114.00,$115.77,96,93,1604,9376028
S30,30,$114.86,$114.20,$115.69,152,149,1609,9376038
S3,3,$114.67,$114.02,$114.84,85,82,1615,9376048
S5,5,$114.77,$114.09,$114.86,116,113,1622,9376058
S10,10,$114.34,$113.39,$114.45,51,48,1628,9376068
S30,30,$114.42,$114.40,$114.54,62,59,1635,9376078
S3,3,$114.62,$114.60,$115.29,339,336,1639,9376088
S5,5,$114.24,$113.45,$115.11,237,234,1646,9376098
S7,7,$114.28,$114.08,$114.38,253,250,1654,9376108
S30,30,$114.95,$114.20,$115.14,248,245,1659,9376118
S2,2,$114.75,$114.54,$115.23,320,317,1663,9376128
S5,5,$114.77,$114.34,$115.09,394,391,1669,9376138
S7,7,$114.24,$113.87,$114.78,229,226,1676,9376148
S30,30,$114.50,$113.96,$115.36,291,288,1680,9376158
S2,2,$114.95,$114.51,$115.14,394,391,1685,9376168
S3,3,$114.71,$114.25,$115.63,44,41,1690,9376178
S7,7,$114.32,$113.73,$115.12,404,401,1695,9376188
S10,10,$114.06,$113.11,$114.86,342,339,1701,9376198
S2,2,$114.54,$113.85,$114.94,95,92,1706,9376208
S3,3,$114.49,$114.17,$115.38,45,42,1712,9376218
S7,7,$114.82,$114.19,$115.49,358,355,1720,9376228
S10,10,$114.16,$113.66,$114.71,177,174,1724,9376238
S30,30,$114.91,$114.30,$115.12,35,32,1729,9376248
S3,3,$115.01,$114.66,$115.86,280,277,1736,9376258
S5,5,$114.89,$114.73,$115.77,304,301,1744,9376268
S10,10,$114.85,$114.61,$115.17,145,142,1749,9376278
S30,30,$114.25,$113.65,$115.08,101,98,1754,9376288
S3,3,$114.83,$114.22,$115.18,216,213,1759,9376298
S5,5,$114.73,$114.44,$115.00,308,305,1762,9376308
S7,7,$114.31,$113.76,$114.75,371,368,1769,9376318
S30,30,$114.17,$113.44,$114.22,352,349,1776,9376328
S2,2,$114.76,$114.55,$115.39,151,148,1781,9376338
S5,5,$114.26,$114.20,$115.21,96,93,1787,9376348
S7,7,$115.01,$114.43,$115.42,307,304,1793,9376358
S30,30,$114.07,$113.80,$114.77,333,330,1799,9376368
S2,2,$114.85,$114.13,$115.51,247,244,1804,9376378
S3,3,$114.32,$113.74,$114.54,311,308,1809,9376388
S7,7,$114.92,$114.01,$115.49,208,205,1814,9376398
S10,10,$114.41,$113.99,$114.82,49,46,1821,9376408
S2,2,$114.97,$114.49,$115.75,192,189,1234,9376418
S3,3,$114.23,$114.11,$114.52,369,366,1241,9376428
S7,7,$114.24,$113.95,$115.12,121,118,1245,9376438
S10,10,$114.45,$114.07,$115.19,137,134,1251,9376448
S30,30,$114.56,$114.36,$115.24,381,378,1260,9376458
S3,3,$114.45,$114.27,$114.65,60,57,1267,9376468
S5,5,$114.04,$113.47,$114.33,77,74,1274,9376478
S10,10,$114.70,$113.84,$115.15,213,210,1280,9376488
S30,30,$114.88,$114.19,$115.26,366,363,1283,9376498
S3,3,$114.27,$113.91,$114.39,349,346,1291,9376508
S5,5,$114.81,$113.93,$115.57,287,284,1296,9376518
S7,7,$114.83,$114.09,$115.72,262,259,1299,9376528
S30,30,$114.45,$113.63,$115.11,189,186,1304,9376538
S2,2,$114.84,$114.24,$115.47,320,317,1307,9376548
S5,5,$114.50,$114.15,$114.69,308,305,1314,9376558
S7,7,$114.98,$114.54,$115.61,59,56,1321,9376568
S30,30,$114.93,$114.08,$115.49,217,214,1327,9376578
S2,2,$114.90,$114.84,$115.47,209,206,1332,9376588
S3,3,$114.44,$113.75,$115.39,314,311,1337,9376598
S7,7,$114.31,$113.49,$114.84,254,251,1341,9376608
S10,10,$114.70,$114.11,$114.84,363,360,1348,9376618
S2,2,$114.13,$113.44,$114.21,64,61,1354,9376628
S3,3,$114.08,$114.07,$114.50,126,123,1358,9376638
S7,7,$114.96,$114.28,$115.45,14,11,1364,9376648
S10,10,$114.54,$113.58,$115.42,176,173,1371,9376658
S30,30,$114.63,$114.20,$115.58,188,185,1374,9376668
S3,3,$114.45,$114.04,$115.42,100,97,1382,9376678
S5,5,$114.93,$114.74,$115.08,249,246,1387,9376688
S10,10,$114.68,$114.12,$115.41,116,113,1393,9376698
S30,30,$114.20,$113.66,$115.06,73,70,1400,9376708
S3,3,$114.97,$114.27,$115.67,396,393,1407,9376718
S5,5,$114.26,$113.35,$115.25,228,225,1418,9376728
S7,7,$114.63,$113.88,$115.29,347,344,1423,9376738
S30,30,$114.94,$114.27,$115.24,57,54,1431,9376748
S2,2,$114.61,$114.23,$115.16,195,192,1438,9376758
S5,5,$114.94,$114.38,$115.11,304,301,1443,9376768
S7,7,$114.73,$113.76,$115.48,47,44,1449,9376778
S30,30,$114.22,$113.60,$114.87,362,359,1455,9376788
S2,2,$114.59,$113.88,$115.02,205,202,1459,9376798
S3,3,$114.23,$113.23,$114.94,280,277,1465,9376808
S7,7,$114.97,$114.29,$115.70,50,47,1471,9376818
S10,10,$114.37,$113.59,$114.81,383,380,1475,9376828
S2,2,$114.59,$113.98,$115.38,202,199,1482,9376838
S3,3,$114.39,$113.93,$114.79,160,157,1486,9376848
S7,7,$114.92,$114.39,$115.67,112,109,1492,9376858
S10,10,$114.77,$113.97,$114.88,8,5,1497,9376868
S30,30,$114.26,$113.81,$114.80,22,19,1503,9376878
S3,3,$114.08,$114.04,$114.91,251,248,1509,9376888
S5,5,$114.36,$114.06,$114.64,319,316,1515,9376898
S10,10,$114.72,$114.67,$114.82,141,138,1521,9376908
S30,30,$114.72,$114.01,$115.47,16,13,1530,9376918
S3,3,$114.89,$114.10,$115.51,114,111,1537,9376928
S5,5,$114.55,$114.18,$115.52,204,201,1542,9376938
S7,7,$114.20,$114.10,$115.20,300,297,1546,9376948
S30,30,$114.97,$114.38,$115.13,306,303,1552,9376958
S2,2,$114.21,$114.09,$114.92,79,76,1561,9376968
S5,5,$114.47,$114.03,$115.05,53,50,1566,9376978
S7,7,$114.94,$114.83,$115.34,30,27,1571,9376988
S30,30,$114.83,$114.68,$115.46,128,125,1579,9376998
S2,2,$114.91,$114.59,$115.75,185,182,1585,9377008
S3,3,$114.67,$113.77,$115.37,361,358,1594,9377018
S7,7,$114.98,$114.77,$115.16,29,26,1600,9377028
S10,10,$114.47,$113.84,$115.45,217,214,1604,9377038
S2,2,$114.18,$113.40,$114.53,41,38,1610,9377048
S3,3,$114.78,$114.13,$115.70,189,186,1616,9377058
S7,7,$114.70,$114.60,$114.75,147,144,1623,9377068
S10,10,$114.54,$113.91,$114.73,234,231,1628,9377078
S30,30,$114.30,$113.50,$115.11,337,334,1635,9377088
S3,3,$114.26,$113.76,$115.10,212,209,1640,9377098
S5,5,$114.59,$113.88,$115.14,297,294,1648,9377108
S10,10,$114.89,$113.93,$115.17,111,108,1655,9377118
S30,30,$114.66,$113.76,$115.38,295,292,1660,9377128
S3,3,$114.79,$114.66,$115.76,294,291,1665,9377138
S5,5,$114.68,$114.10,$114.87,166,163,1669,9377148
S7,7,$114.45,$113.59,$114.95,254,251,1677,9377158
S30,30,$114.65,$113.85,$114.87,118,115,1681,9377168
S2,2,$114.56,$113.80,$114.58,114,111,1686,9377178
S5,5,$114.47,$114.01,$115.15,286,283,1690,9377188
S7,7,$114.80,$113.88,$115.77,248,245,1696,9377198
S30,30,$114.45,$114.30,$115.11,209,206,1703,9377208
S2,2,$114.97,$114.30,$115.06,178,175,1709,9377218
S3,3,$114.35,$113.67,$114.43,274,271,1713,9377228
S7,7,$114.18,$113.18,$114.41,307,304,1721,9377238
S10,10,$114.78,$114.58,$115.49,288,285,1725,9377248
S2,2,$114.93,$113.98,$115.51,315,312,1731,9377258
S3,3,$114.12,$113.59,$114.18,363,360,1737,9377268
S7,7,$115.03,$114.83,$115.36,248,245,1746,9377278
S10,10,$114.89,$113.90,$115.70,318,315,1751,9377288
S30,30,$114.42,$113.53,$114.44,206,203,1755,9377298
S3,3,$114.64,$114.46,$114.77,130,127,1760,9377308
S5,5,$114.25,$113.29,$114.61,384,381,1763,9377318
S10,10,$114.83,$114.30,$115.35,103,100,1770,9377328
S30,30,$114.99,$114.57,$115.44,87,84,1777,9377338
S3,3,$114.38,$113.43,$114.67,232,229,1783,9377348
S5,5,$114.59,$114.45,$115.04,334,331,1790,9377358
S7,7,$114.31,$113.92,$114.55,324,321,1794,9377368
S30,30,$114.44,$113.86,$115.29,198,195,1799,9377378
S2,2,$114.79,$114.24,$115.66,51,48,1805,9377388
S5,5,$114.75,$113.94,$114.87,28,25,1810,9377398
S7,7,$114.53,$114.21,$115.22,17,14,1816,9377408
S30,30,$114.49,$114.05,$115.25,176,173,1821,9377418
S2,2,$114.23,$113.50,$114.74,359,356,1235,9377428
S3,3,$114.55,$114.13,$115.49,335,332,1241,9377438
S7,7,$114.68,$114.64,$115.57,244,241,1246,9377448
S10,10,$114.87,$114.20,$115.34,351,348,1252,9377458
S2,2,$114.35,$114.13,$114.79,106,103,1261,9377468
S3,3,$114.58,$114.23,$115.49,154,151,1269,9377478
S7,7,$114.46,$114.28,$114.55,10,7,1277,9377488
S10,10,$114.13,$113.23,$114.51,41,38,1280,9377498
S30,30,$114.66,$114.45,$115.01,247,244,1283,9377508
S3,3,$114.34,$113.85,$115.09,243,240,1291,9377518
S5,5,$114.42,$113.43,$114.71,152,149,1296,9377528
S10,10,$114.21,$113.66,$114.51,63,60,1299,9377538
S30,30,$114.83,$113.89,$115.36,43,40,1305,9377548
S3,3,$114.79,$114.04,$114.97,173,170,1308,9377558
S5,5,$114.66,$114.26,$115.26,185,182,1315,9377568
S7,7,$114.84,$114.38,$115.67,191,188,1321,9377578
S30,30,$114.47,$113.69,$114.64,88,85,1328,9377588
S2,2,$115.00,$114.77,$115.37,216,213,1333,9377598
S5,5,$114.26,$114.19,$114.54,103,100,1338,9377608
S7,7,$114.43,$113.91,$115.07,293,290,1342,9377618
S30,30,$114.95,$114.94,$115.92,273,270,1349,9377628
S2,2,$115.01,$114.47,$115.13,151,148,1355,9377638
S3,3,$114.52,$113.58,$115.24,60,57,1360,9377648
S7,7,$114.70,$114.00,$115.64,172,169,1365,9377658
S10,10,$114.12,$113.86,$114.87,309,306,1371,9377668
S2,2,$114.99,$114.98,$115.28,233,230,1375,9377678
S3,3,$114.54,$113.62,$115.04,288,285,1382,9377688
S7,7,$114.04,$113.35,$114.11,286,283,1389,9377698
S10,10,$114.70,$114.40,$115.59,114,111,1395,9377708
S30,30,$114.93,$114.78,$115.00,395,392,1401,9377718
S3,3,$114.93,$114.39,$115.63,144,141,1410,9377728
